month,0_总指数,0_农产品,0_矿产品,0_煤油电,1_国外资产,1_储备资产,1_准备金存款,1_库存现金,1_对政府债权,1_对中央银行债权,1_对其他存款性公司债权,1_对其他金融机构债权,1_对非金融机构债权,1_对其他居民部门债权,1_其他资产,1_对非金融机构及住户负债,1_纳入广义货币的存款,1_单位活期存款,1_单位定期存款,1_个人存款,1_不纳入广义货币的存款,1_可转让存款,1_其他存款,1_其他负债,1_对中央银行负债,1_对其他存款性公司负债,1_对其他金融性公司负债,1_国外负债,1_债券发行,1_实收资本,1_其他负债.1,1_总负债,2_国外净资产,2_国内信贷,2_对政府债权(净),2_对非金融部门债权,2_对其他金融部门债权,2_货币和准货币,2_货币,2_流通中现金,2_活期存款,2_准货币,2_定期存款,2_储蓄存款,2_其他存款,2_不纳入广义货币的存款,2_债券,2_实收资本,2_其他(净),3_一特别提款权单位折合人民币(期末数),3_一美元折合人民币(期末数),3_一美元折合人民币(平均数),4_M0,4_M1,4_M2,5_外汇,5_货币黄金,5_其他国外资产,5_对政府债权,5_对其他存款性公司债权,5_对其他金融性公司债权,5_对非金融性公司债权,5_其他资产,5_货币发行,5_其他存款,5_不计入储备货币的金融性公司存款,5_发行债券,5_国外负债,5_政府存款,5_自有资金,5_其他负债,5_总负债,6_各项存款,6_流通中货币,6_对国际金融机构负债,6_各项贷款,6_在国际金融机构资产,6_资金运用总计,7_各项存款,7_各项贷款,7_资金运用总计,8_各项存款,8_对国际金融机构负债,8_各项贷款,8_在国际金融机构资产,8_资金运用总计
2015/7,93.3,101.7,87.6,86.2,42050.36,228063.3,222006.42,6056.88,83374.98,6382.01,299574.89,165493.32,736399.03,251290.59,88710.01,1173737.8,1125466.09,294111.49,292949.0,538405.6,34464.1,8554.21,25909.89,13807.61,28311.82,119738.4,172782.53,20271.58,140809.35,40395.79,13807.61,1901338.48,293840.38,1225409.23,62474.9,987744.66,175189.67,1353210.92,353122.19,59010.71,294111.49,1000088.73,292949.0,538405.6,168734.13,34464.1,140809.35,40615.54,-44194.58,8.5317,6.1172,6.1167,59010.7076885211,353122.193829435,1353210.92482599,264069.3,2135.9,7310.25,15312.73,22366.08,9696.35,55.04,14252.02,65067.61,218105.53,1709.55,6522.0,1453.85,36212.81,219.75,5906.57,335197.68,1339998.38,59010.71,803.77,902728.12,1464.33,1478506.46,6403.94,9368.16,11121.48,1379172.56,803.77,960035.02,1464.33,1250940.7
2015/8,93.0,102.1,87.4,84.4,46575.95,229151.52,222629.55,6521.97,86771.07,6394.91,301258.22,162839.04,743483.6,254799.91,97132.49,1189994.84,1136865.94,303731.94,292911.89,540222.11,37701.65,9373.8,28327.85,15427.25,36040.2,115186.6,165892.68,18551.55,144809.77,40692.34,15427.25,1928406.74,291371.73,1239223.1,68346.7,998341.0,172535.39,1356907.98,362793.73,59061.79,303731.94,994114.25,292911.89,540222.11,160980.24,37701.65,144809.77,40912.09,-49736.66,8.9693,6.3893,6.3056,59061.79,362793.73,1356907.98,260885.79,2173.11,1912.05,15312.73,29801.2,9696.35,57.49,13547.79,65583.79,218282.26,1812.96,6522.0,1623.62,33737.1,219.75,5605.01,333386.5,1340529.95,59061.79,792.21,910824.05,1493.82,1482536.37,6673.69,9347.77,11236.9,1383170.17,792.21,970549.74,1493.82,1264870.12
2015/9,92.7,101.8,88.2,83.2,43382.85,224109.93,216678.06,7431.86,91111.29,6402.74,301713.57,159791.89,752394.89,258909.64,95715.91,1203731.68,1149839.15,303393.93,298571.22,547874.0,36664.59,9381.15,27283.43,17227.95,31295.57,117974.71,152605.04,16778.72,147648.53,40735.85,17227.95,1933532.71,287168.41,1255732.27,74882.01,1011361.82,169488.44,1359824.06,364416.9,61022.97,303393.93,995407.15,298571.22,547874.0,148961.94,36664.59,147648.53,40955.6,-42192.09,8.9296,6.3613,6.3691,61022.97,364416.9,1359824.06,258244.37,2207.71,1762.13,15312.73,25234.76,9696.55,57.28,13523.34,68454.85,211222.39,1843.4,6522.0,1649.93,31542.01,219.75,4584.55,326038.88,1337338.03,61022.97,795.83,921337.19,1486.9,1491309.38,6522.17,8842.77,10603.83,1378827.5,795.83,977588.72,1486.9,1277399.96
2015/10,92.6,101.3,88.8,83.4,41879.47,221028.47,214857.37,6171.1,94284.66,6406.94,298774.68,162785.51,774222.76,260526.08,86257.5,1217470.46,1146621.79,315905.97,288757.95,541957.87,36555.47,10076.88,26478.59,34293.2,32984.28,118579.72,158275.73,15617.51,150024.55,40885.12,34293.2,1946166.07,287223.68,1280404.15,73111.86,1034810.23,172482.06,1361020.7,375806.45,59900.48,315905.97,985214.25,288757.95,541957.87,154498.44,36555.47,150024.55,41104.87,-21077.77,8.8694,6.3495,6.3486,59900.4753508375,375806.449677085,1361020.70462698,258777.74,2240.93,1798.46,15312.73,25988.98,9696.55,61.39,13437.06,66071.6,209719.77,1808.54,6572.0,1855.42,36485.54,219.75,4581.23,327313.84,1343123.47,59900.48,834.18,926473.22,1517.05,1502715.52,6507.76,8669.27,10307.68,1384444.49,834.18,981518.74,1517.05,1287124.5
2015/11,92.3,101.3,88.1,84.2,41004.45,216803.66,210196.49,6607.17,100540.77,6362.56,303438.7,168381.78,783165.63,264276.8,77492.49,1226823.46,1157156.67,327290.08,287032.63,542833.96,35830.43,9860.54,25969.88,33836.36,34485.28,124998.62,160002.6,14516.21,153439.3,41597.77,33836.36,1961466.83,285135.83,1302002.6,76410.21,1047514.47,178077.92,1373956.01,387618.32,60328.24,327290.08,986337.69,287032.63,542833.96,156471.1,35830.43,153439.3,41817.52,-17904.83,8.7767,6.3962,6.3666,60328.24,387618.32,1373956.01,255619.72,2287.09,2347.58,15312.73,27519.04,9696.15,72.04,13398.21,66935.43,204674.77,2341.42,6572.0,1606.8,39443.29,219.75,4459.1,326252.57,1357391.28,60328.24,833.17,933562.66,1511.61,1523300.04,6304.57,8406.85,10084.65,1397716.54,833.17,987334.56,1511.61,1308529.14
2015/12,92.7,103.4,87.6,84.9,41594.51,219330.07,212660.73,6669.34,110163.34,6229.24,314186.47,176579.37,783762.11,267325.9,72385.48,1249742.73,1178051.0,337736.86,288240.66,552073.48,36439.86,10806.19,25633.66,35251.87,33638.06,131306.03,155914.9,12978.41,160003.65,42994.68,35251.87,1991556.48,280639.49,1332692.76,98297.05,1051159.75,183235.96,1392278.11,400953.44,63216.58,337736.86,991324.67,288240.66,552073.48,151010.53,36439.86,160003.65,43214.43,-18603.8,8.9984,6.4936,6.4476,63216.5779701258,400953.4400483,1392278.10919881,248537.59,2329.54,2963.55,15312.73,26626.36,6656.59,71.74,15338.87,69885.95,206491.55,2826.42,6572.0,1807.28,27179.03,219.75,2855.0,317836.97,1357021.61,63216.58,823.16,939540.16,1513.46,1541203.7,6272.41,8303.49,9958.09,1397752.11,823.16,993459.69,1513.46,1333038.67
2016/1,93.4,104.7,88.2,85.5,42714.34,220080.43,213211.52,6868.9,110559.71,6190.15,301050.82,208911.73,790488.79,273336.41,77819.72,1271092.52,1195415.97,340159.13,294289.2,560967.63,37966.89,10520.62,27446.27,37709.67,54883.62,125949.77,152084.65,11311.54,163416.56,43080.23,37709.67,2031152.1,276416.21,1374237.66,94772.67,1063896.66,215568.33,1416319.55,412685.64,72526.51,340159.13,1003633.91,294289.2,560967.63,148377.07,37966.89,163416.56,43299.98,-10349.12,9.0445,6.5516,6.5527,72526.51,412685.64,1416319.55,242092.21,2367.35,3243.28,15312.73,52000.61,6656.59,71.46,15294.6,79395.44,211016.36,3110.7,6572.0,2689.44,31099.77,219.75,2935.38,337038.84,1377548.53,72526.51,842.12,964617.65,1540.65,1562482.33,6469.08,8235.4,9851.63,1419931.38,842.12,1018572.69,1540.65,1378274.7
2016/2,93.9,105.6,89.7,85.7,41491.81,224077.97,215105.08,8972.89,110712.3,6199.62,296775.5,214633.03,800497.28,273301.67,80198.77,1275365.8,1198137.89,323083.2,294042.64,581012.06,38392.04,11070.61,27321.43,38835.86,55368.66,124447.68,160888.85,11321.3,167168.57,43193.82,38835.86,2047887.95,274431.5,1391678.59,96520.35,1073870.62,221287.62,1424618.68,392504.7,69421.5,323083.2,1032113.98,294042.64,581012.06,157059.29,38392.04,167168.57,43413.58,-7482.78,9.0215,6.5452,6.5311,69421.4953555438,392504.696349767,1424618.67792204,239813.38,2393.38,5633.21,15312.73,52604.88,6654.59,71.66,13359.22,78394.41,212135.62,3682.53,6572.0,3579.0,29504.68,219.75,1755.08,335843.07,1386015.76,69421.5,2297.35,971884.02,3449.18,1577647.62,6552.36,8168.01,9773.95,1428902.3,2297.35,1025345.28,3449.18,1395285.33
2016/3,94.9,106.8,93.4,85.5,41063.46,221686.94,214985.66,6701.27,117323.34,6160.88,300636.14,224021.44,809470.17,279690.98,75906.17,1314172.28,1234409.16,346930.1,300623.37,586855.68,38640.09,11354.26,27285.83,41123.03,46855.28,123721.19,150575.65,11878.5,172910.91,43988.16,41123.03,2075959.53,271902.51,1425206.59,105297.31,1089233.25,230676.03,1446198.03,411581.31,64651.21,346930.1,1034616.71,300623.37,586855.68,147137.66,38640.09,172910.91,44207.92,-4847.84,9.1027,6.4612,6.5064,64651.21,411581.31,1446198.03,238365.77,2416.61,5762.92,15312.73,44158.16,6654.59,72.1,13473.58,71352.51,212024.07,3909.69,6572.0,3827.75,27338.77,219.75,971.93,326216.46,1411182.76,64651.21,2298.31,985613.17,3450.75,1604473.66,6659.61,8087.84,9742.23,1454211.85,2298.31,1037870.29,3450.75,1422393.65
2016/4,96.0,106.9,95.5,86.7,41023.16,218508.24,212455.51,6052.73,129271.34,5959.16,293033.62,224869.79,809145.72,283866.98,80811.26,1310807.38,1230015.27,349101.67,303423.88,577489.72,38742.0,11038.94,27703.06,42050.11,50038.57,122419.81,154827.88,12209.97,174302.23,44032.82,42050.11,2086489.27,271562.82,1435103.51,110490.59,1093085.43,231527.49,1445209.59,413504.84,64403.17,349101.67,1031704.75,303423.88,577489.72,150791.14,38742.0,174302.23,44252.58,4159.94,9.1789,6.4589,6.4762,64403.17,413504.84,1445209.59,237821.82,2445.35,5989.4,15312.73,47361.98,6657.69,72.74,13427.18,70455.9,209092.53,4252.59,6572.0,3506.94,34093.48,219.75,895.7,329088.89,1419505.54,64403.17,2310.34,991169.46,3469.47,1625824.49,6668.12,7981.27,9579.7,1462574.29,2310.34,1042719.7,3469.47,1443704.44
2016/5,96.2,105.3,95.0,89.1,41562.36,220246.4,213988.86,6257.54,134890.76,5805.47,293461.15,232206.02,815875.29,289548.48,83848.42,1325669.21,1241940.32,361469.99,302474.13,577996.21,38950.72,11000.07,27950.65,44778.17,51448.56,124697.43,161106.99,12613.46,176772.83,44110.57,44778.17,2117444.33,271667.56,1459755.33,115394.1,1105497.52,238863.71,1461695.11,424250.7,62780.71,361469.99,1037444.41,302474.13,577996.21,156974.07,38950.72,176772.83,44330.33,9673.92,9.2295,6.579,6.5315,62780.71,424250.7,1461695.11,237284.8,2445.35,6515.07,15312.73,48585.49,6657.69,73.76,13399.23,69038.25,210173.73,4509.83,6572.0,3526.56,34809.39,219.75,1424.61,330274.13,1437811.1,62780.71,2341.92,1001024.76,3498.95,1647000.87,6579.96,7800.58,9466.27,1481100.64,2341.92,1052344.76,3498.95,1465454.22
2016/6,96.6,103.4,94.7,90.2,42585.43,230116.56,223904.6,6211.96,145390.81,5695.55,304319.78,242536.71,821461.39,296514.34,81626.14,1356212.53,1270047.46,380824.81,301673.99,587548.66,39130.29,11064.6,28065.68,47034.79,60246.77,131786.23,160883.66,13119.28,181274.72,44340.39,47034.79,2170246.7,270808.24,1496112.44,128867.58,1118050.46,249194.4,1490491.83,443643.7,62818.89,380824.81,1046848.13,301673.99,587548.66,157625.48,39130.29,181274.72,44560.14,11463.7,9.276,6.6312,6.5874,62818.89,443643.7,1490491.83,236307.53,2487.73,6428.33,15274.09,57566.49,6657.69,74.74,13345.56,69030.85,220039.97,4759.53,6572.0,3881.51,31797.32,219.75,1841.23,338142.16,1462397.28,62818.89,2347.17,1014859.39,3510.22,1673235.67,6561.64,7851.0,9571.54,1505908.81,2347.17,1066920.97,3510.22,1493438.75
2016/7,97.9,101.4,97.5,91.7,42508.92,225121.87,219149.96,5971.91,149067.6,2799.45,302995.45,244791.84,823052.65,301046.51,84139.28,1352713.36,1266564.52,379658.42,301688.23,585217.87,38726.21,11620.38,27105.83,47422.64,59052.83,132335.23,165706.74,12507.83,185295.51,44566.18,47422.64,2175523.57,270034.75,1504800.27,129177.26,1124173.47,251449.54,1491558.72,442934.43,63276.01,379658.42,1048624.29,301688.23,585217.87,161718.19,38726.21,185295.51,44785.93,14468.64,9.2675,6.6511,6.6774,63276.01,442934.43,1491558.72,234402.45,2502.08,6762.68,15274.09,56303.7,6657.69,74.31,13336.94,69247.92,214870.72,5052.05,3669.0,3633.56,35164.43,219.75,3456.53,335313.95,1467468.74,63276.01,2391.55,1019495.06,3508.99,1687563.69,6454.42,7798.84,9468.34,1510397.75,2391.55,1071365.94,3508.99,1509642.69
2016/8,98.7,100.1,99.8,94.1,45159.14,226398.39,220138.97,6259.42,156777.91,1284.97,303349.84,251616.87,821746.73,307702.02,87946.78,1372172.65,1288267.52,391088.9,307806.49,589372.14,39066.7,11989.6,27077.09,44838.43,59245.38,133578.18,163016.87,12908.74,188872.46,45017.43,44838.43,2201982.66,270782.28,1526941.58,139143.11,1129523.91,258274.56,1510982.91,454543.6,63454.7,391088.9,1056439.31,307806.49,589372.14,159260.68,39066.7,188872.46,45237.18,13564.61,9.3293,6.6908,6.6474,63454.7,454543.6,1510982.91,232483.5,2516.27,7070.28,15274.09,56536.77,6657.69,75.16,13322.49,69714.12,215526.01,5350.06,1664.0,3538.16,32908.89,219.75,5015.25,333936.25,1485219.95,63454.7,2394.08,1028981.69,3509.79,1707017.58,6475.31,8097.3,9811.83,1528544.93,2394.08,1083159.1,3509.79,1533568.7
2016/9,100.2,101.6,101.5,98.6,46034.22,230545.77,223693.91,6851.86,161514.36,677.21,304521.91,251143.08,825631.79,313984.13,82685.66,1387791.35,1303229.32,389271.63,315077.15,598880.53,40162.25,12078.45,28083.8,44399.78,64388.36,135593.43,151793.89,12780.13,191976.93,45343.06,44399.78,2216738.13,268410.6,1544356.4,146868.0,1139687.6,257800.8,1516360.5,454340.25,65068.62,389271.63,1062020.26,315077.15,598880.53,148062.57,40162.25,191976.9,45562.8,18704.5,9.3209,6.6778,6.6715,65068.62,454340.25,1516360.5,229108.68,2530.43,7304.17,15274.09,61905.21,6657.69,71.69,12098.46,71920.48,218786.19,5712.91,764.0,3786.76,29920.44,219.75,3839.89,334950.43,1485214.41,65068.62,2404.9,1041137.89,3515.41,1722228.0,6651.79,8044.61,9816.92,1529633.76,2404.9,1094858.21,3515.41,1552268.37
2016/10,101.7,103.3,102.2,101.9,46708.76,231140.88,224712.84,6428.03,166129.66,600.48,304778.99,256259.61,830058.77,318198.42,89819.71,1392499.4,1303297.26,401231.71,307895.68,594169.86,41818.65,12747.41,29071.24,47383.49,74974.96,136959.76,156171.14,11781.91,192765.2,45915.65,47383.49,2243695.27,267637.29,1554997.98,143753.6,1148327.19,262917.19,1519485.4,465446.65,64214.93,401231.71,1054038.76,307895.68,594169.86,151973.22,41818.65,192765.2,46135.4,22430.62,9.2929,6.7641,6.7442,64214.93,465446.65,1519485.4,226430.04,2541.5,7469.68,15274.09,72549.51,6657.59,70.0,11065.63,70642.97,219492.12,5924.23,600.0,3730.79,37650.16,219.75,3798.03,342058.04,1497354.38,64214.93,2415.25,1047650.47,3539.82,1733497.88,6821.62,8003.91,9831.87,1543496.53,2415.25,1101789.75,3539.82,1566955.9
2016/11,104.5,104.6,107.3,106.3,48801.72,232340.77,225940.45,6400.32,170770.1,522.08,305619.7,259488.5,837725.7,324813.41,92044.79,1413429.65,1316943.74,410502.04,309067.58,597374.12,43855.3,13554.32,30300.98,52630.61,79982.82,136790.46,153603.42,12903.39,195276.54,46133.51,52630.61,2272126.78,265220.07,1578634.06,149877.63,1162610.03,266146.4,1530432.06,475405.54,64903.5,410502.04,1055026.52,309067.58,597374.12,148584.82,43855.3,195276.54,46353.26,27936.97,9.3227,6.8865,6.8375,64903.5,475405.54,1530432.06,222603.28,2541.5,7618.49,15274.09,77293.36,6657.9,70.92,7679.99,71303.82,220619.14,6246.1,500.0,3441.53,36166.56,219.75,1242.61,339739.52,1504229.29,64903.5,2406.77,1055596.14,3533.71,1746537.65,7025.59,8023.77,9887.29,1552611.04,2406.77,1110851.83,3533.71,1585613.8
2016/12,106.8,103.5,112.3,111.2,50019.57,246447.18,239866.61,6580.57,172140.19,525.23,315878.2,265298.63,836467.9,329543.65,87435.13,1420678.69,1329747.18,418253.37,307989.61,603504.2,44874.49,14028.43,30846.06,46057.02,87879.65,144836.81,157274.92,12672.74,201110.89,46946.84,46057.02,2303755.7,263947.53,1600067.21,162351.58,1166092.58,271623.05,1550066.67,486557.24,68303.87,418253.37,1063509.43,307989.61,603504.2,152015.62,44874.49,201110.89,47166.59,20796.11,9.3256,6.937,6.9182,68303.8678027842,486557.237370892,1550066.66781086,219425.26,2541.5,7829.01,15274.09,84739.02,6324.41,81.03,7497.26,74884.44,234095.17,6485.03,500.0,3195.07,25062.7,219.75,-730.58,343711.59,1505863.83,68303.87,2406.79,1066040.06,3520.89,1759952.28,7118.82,7858.11,9885.57,1555247.07,2406.79,1120551.79,3520.89,1601703.0
2017/1,108.5,104.5,115.2,117.7,52382.92,226870.34,216706.38,10163.96,173104.25,536.06,311394.21,274545.84,844232.95,336892.84,118918.62,1426694.39,1338630.83,385927.84,317957.26,634745.73,45145.77,13237.41,31908.36,42917.8,94354.18,138852.82,157925.85,13841.15,203060.93,47174.42,42917.8,2338878.01,262921.17,1620474.84,158407.23,1181205.35,280862.25,1584194.56,472526.45,86598.61,385927.84,1111668.12,317957.26,634745.73,158965.12,45145.77,203060.93,47394.17,3600.57,9.348,6.8588,6.8918,86598.61,472526.45,1584194.56383135,217337.6,2541.5,5735.48,15274.09,91346.34,6316.41,79.57,9636.66,96762.57,211048.15,6724.75,500.0,1235.17,29971.11,219.75,1806.15,348267.65,1520724.23,86598.61,6.34,1086366.65,1444.15,1786491.03,7263.58,8103.52,10286.9,1570543.7,6.34,1141947.07,1444.15,1631681.51
2017/2,109.3,100.1,117.1,121.5,52332.99,236596.32,228961.25,7635.07,173063.98,524.59,308360.91,277031.24,849690.32,339947.47,107565.42,1440407.25,1352347.8,404799.91,311667.58,635880.32,47053.2,14191.37,32861.83,41006.24,91564.6,134090.54,164353.95,14692.13,208030.11,47203.9,41006.24,2345113.25,261282.58,1629441.92,156376.07,1189718.19,283347.66,1589857.0,476527.6,71727.69,404799.91,1113329.4,311667.58,635880.32,165781.51,47053.2,208030.11,47423.65,-1639.45,9.3002,6.875,6.8713,71727.69,476527.6,1589856.99535048,216756.41,2541.5,5589.95,15274.09,88464.46,6316.41,80.4,10446.42,79362.76,223326.41,6856.67,500.0,1246.15,31962.0,219.75,1995.92,345469.66,1543813.97,71727.69,6.34,1098023.51,1436.95,1799422.89,7525.86,8302.71,10409.02,1595554.25,6.34,1155104.62,1436.95,1646671.12
2017/3,108.4,97.7,115.8,120.6,52878.54,239252.18,232610.62,6641.56,175020.18,522.15,311844.58,277853.48,852221.87,347851.23,103578.27,1469485.35,1380626.9,420165.04,317183.42,643278.44,48587.66,13976.95,34610.71,40270.79,83858.15,133599.68,154081.5,15276.55,213157.16,47579.29,40270.79,2361022.48,260793.33,1650628.96,166268.66,1200190.41,284169.89,1607938.98,488770.09,68605.05,420165.04,1119168.89,317183.42,643278.44,158707.03,48587.66,213157.16,47799.04,-6060.56,9.3501,6.8993,6.8932,68605.05,488770.09,1607938.98002212,216209.5,2541.5,5539.37,15274.09,80711.21,6316.41,117.31,10644.29,75246.61,227140.72,7744.24,500.0,1099.03,24025.62,219.75,1377.72,337353.68,1556487.07,68605.05,4.35,1108256.0,1440.65,1810979.44,7722.07,8367.55,10548.72,1609763.95,4.35,1165986.22,1440.65,1659644.95
2017/4,106.8,97.2,112.2,118.6,52635.45,236746.9,230705.39,6041.51,179433.79,521.34,300195.8,274666.49,856414.01,353501.42,105709.55,1458744.04,1370873.13,421787.82,318092.78,630992.53,48847.08,13905.01,34942.07,39023.83,87596.04,123165.31,161447.49,16296.91,216410.0,47816.22,39023.83,2359824.74,258876.25,1656942.94,165943.79,1210019.25,280979.9,1603918.84,490180.42,68392.6,421787.82,1113738.42,318092.78,630992.53,164653.11,48847.08,216410.0,48035.98,-1392.7,9.4569,6.8931,6.8845,68392.5963723013,490180.419727418,1603918.84024284,215789.52,2541.5,5480.88,15274.09,84560.93,6313.41,103.82,11232.7,74434.11,225029.51,8415.62,500.0,1274.18,28764.1,219.75,2659.57,341296.85,1559117.58,68392.6,4.35,1119233.62,1455.12,1827354.07,7774.7,8313.36,10455.42,1612709.37,4.35,1176538.42,1455.12,1676045.13
2017/5,106.2,97.0,110.2,114.2,51170.68,237024.31,230611.33,6412.97,184280.44,521.83,299439.07,270475.94,859976.09,359624.38,108875.74,1463203.0,1376212.11,429056.58,314929.83,632225.7,48735.23,14356.21,34379.02,38255.67,88713.32,124877.93,161309.18,16965.02,214516.45,47959.08,38255.67,2371388.46,256806.74,1665099.74,168610.98,1219699.42,276789.35,1609740.77,496389.78,67333.21,429056.58,1113350.99,314929.83,632225.7,166195.46,48735.23,214516.45,48178.83,735.2,9.4534,6.8633,6.8827,67333.2071410556,496389.782173158,1609740.77375527,215496.18,2541.5,5392.96,15274.09,85834.2,6313.41,98.94,11533.93,73746.18,225838.79,8772.3,500.0,829.56,30943.56,219.75,1635.09,342485.22,1570194.04,67333.21,4.33,1130352.83,1455.53,1834756.04,7790.33,8200.6,10332.69,1623661.43,4.33,1186636.0,1455.53,1682914.06
2017/6,106.1,98.2,110.2,110.7,52266.2,243284.63,236993.63,6290.99,189320.08,2.59,296901.52,284540.96,866964.1,367009.24,103915.04,1491234.21,1403185.46,443250.48,317003.07,642931.9,49138.78,14682.81,34455.97,38909.97,90883.78,122164.57,163226.83,18166.79,218171.63,48157.72,38909.97,2404204.36,255507.67,1701411.11,176481.27,1234070.46,290859.38,1639497.05,510228.17,66977.68,443250.48,1129268.88,317003.07,642931.9,169333.91,49138.78,218171.63,48377.47,1733.85,9.4364,6.7744,6.8019,66977.6816200452,510228.165976735,1639497.04513491,215153.03,2541.5,5313.03,15274.09,85906.57,6318.41,97.13,14421.85,73268.68,230502.9,7596.84,0.0,1599.31,28112.9,219.75,3725.25,345025.62,1596635.61,66977.68,9.79,1145720.82,1427.04,1852409.84,7931.32,8326.83,10513.32,1650365.57,9.79,1202130.07,1427.04,1701038.05
2017/7,105.8,98.7,109.3,109.2,52342.46,237297.88,231167.23,6130.65,197698.05,2.59,289849.22,280104.44,870614.96,372538.11,104043.58,1482019.48,1393284.88,443355.54,314699.58,635229.77,48826.79,14835.69,33991.11,39907.81,96024.86,115610.64,172725.83,19515.91,219392.14,48383.63,39907.81,2404491.3,254462.01,1704201.79,174529.46,1243249.48,286422.85,1636341.11,510484.58,67129.04,443355.54,1125856.53,314699.58,635229.77,175927.18,48826.79,219392.14,48603.38,5500.38,9.4693,6.7283,6.7654,67129.0414026128,510484.577519223,1636341.10524859,215106.56,2541.5,5139.43,15274.09,91383.16,6318.41,96.4,14750.55,73259.69,225838.33,7351.66,0.0,1152.03,38442.69,219.75,4345.96,350610.11,1604795.21,67129.04,32.52,1153975.9,1382.29,1871921.27,7945.99,8379.14,10588.97,1658258.19,32.52,1210353.24,1382.29,1720563.58
2017/8,106.7,99.8,111.8,111.0,51376.69,240317.19,234050.96,6266.23,201149.52,2.59,293442.8,280116.71,877622.13,379032.75,106688.18,1497641.75,1406338.45,450562.94,317888.57,637886.94,47399.8,14479.55,32920.26,43903.49,90457.27,119813.83,174931.25,20426.03,221420.38,48619.31,43903.49,2429748.57,252269.45,1726488.59,183303.83,1256749.64,286435.13,1652947.3,518113.93,67550.99,450562.94,1134833.37,317888.57,637886.94,179057.86,47399.8,221420.38,48839.06,8151.5,9.3223,6.601,6.6736,67550.9894731954,518113.929798677,1652947.30031106,215098.35,2541.5,4938.0,15274.09,86175.1,6318.41,94.75,16704.19,73817.22,228075.41,6383.99,0.0,1259.06,33119.78,219.75,4269.19,347144.4,1618425.55,67550.99,9.57,1164895.84,1375.67,1886134.93,7876.21,8327.43,10527.2,1670416.45,9.57,1219865.18,1375.67,1733311.99
2017/9,106.9,99.1,111.8,109.9,53361.16,242297.4,235419.45,6877.95,206014.99,2.59,292933.11,278499.63,879634.6,386204.79,102809.16,1511037.38,1423078.51,448114.5,326614.31,648349.7,46694.24,13811.31,32882.94,41264.62,93244.86,119269.64,166741.52,20140.14,223471.8,49343.02,41264.62,2441757.45,254784.92,1740946.75,190194.05,1265934.66,284818.05,1663666.05,517863.04,69748.54,448114.5,1145803.02,326614.31,648349.7,170839.0,46694.24,223471.8,49562.78,12336.8,9.3958,6.6369,6.5634,69748.5402360219,517863.037329406,1663666.05438742,215106.85,2541.5,4941.02,15274.09,89148.68,6318.41,95.26,16570.75,76626.49,229417.71,6047.23,0.0,1025.47,31095.04,219.75,5564.88,349996.56,1622757.71,69748.54,9.63,1177617.35,1386.45,1898731.2,7745.19,8163.19,10804.43,1674161.77,9.63,1231795.6,1386.45,1746390.6
2017/10,106.8,99.7,111.2,108.6,53852.29,242651.58,236337.41,6314.17,210212.7,2.59,290177.26,278392.53,881191.82,390544.11,106902.35,1505057.99,1417738.4,457746.5,319740.97,640250.93,46694.0,14473.55,32220.45,40625.59,101467.32,118633.92,171433.17,21095.44,223518.57,49628.61,40625.59,2453927.22,253900.62,1741231.57,184695.25,1271825.38,284710.94,1662449.96,525977.19,68230.69,457746.5,1136472.77,319740.97,640250.93,176480.87,46694.0,223518.57,49848.37,12621.28,9.311,6.6397,6.5154,68230.6880467052,525977.190419686,1662449.96019881,215127.83,2541.5,4570.27,15274.09,97454.35,6318.41,89.45,17499.43,74544.86,230773.51,5701.48,0.0,1095.84,40791.54,219.75,5748.36,358875.34,1633318.72,68230.69,9.61,1184249.28,1361.56,1911613.35,7788.5,8227.64,10877.76,1685032.0,9.61,1238878.33,1361.56,1759859.9
2017/11,105.3,98.5,107.6,107.1,54156.99,243513.49,237285.49,6228.0,216551.17,2.59,295253.17,281549.57,885114.57,396546.33,109002.82,1516194.21,1429213.36,466941.89,320651.87,641619.6,46805.99,14769.76,32036.23,40174.86,104762.32,121983.45,176261.61,21040.32,225742.65,49967.97,40174.86,2481690.7,253857.97,1760035.2,190414.9,1281749.32,287870.98,1679156.64,535565.05,68623.16,466941.89,1143591.59,320651.87,641619.6,181320.12,46805.99,225742.65,50187.72,12000.17,9.3521,6.6034,6.6186,68623.1573003908,535565.049541226,1679156.63613009,215151.52,2541.5,4291.54,15274.09,101125.5,6321.41,88.41,17679.9,74851.16,232213.39,5420.93,0.0,1243.26,41410.36,219.75,7115.04,362473.88,1648973.59,68623.16,9.58,1195476.59,1339.38,1928178.97,7845.07,8331.57,10927.41,1700777.72,9.58,1250493.3,1339.38,1776996.98
